date,open,high,low,close,Ağırlıklı Ortalama,Miktar,volume,sma_5,sma_10,sma_20,sma_21,sma_30,sma_50,sma_100,sma_200,ema_5,ema_8,ema_10,ema_13,ema_20,ema_21,ema_30,ema_50,ema_100,ema_200,hma_9,rsi_14,rsi_7,mfi_14,cci_20,atr_14,momentum_10,ADX_14,DMP_14,DMN_14,adx_14,positivedirectionalindicator_14,negativedirectionalindicator_14,AROOND_14,AROONU_14,AROONOSC_14,aroonu_14,aroond_14,STOCHk_14_3_3,STOCHd_14_3_3,stoch_k,stoch_d,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,stochrsi_k,stochrsi_d,williamspercentr_14,cmf_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBM_20_2,bbm_20_2,bbu_20_2,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,macd_line,macd_signal,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,psar,vwap,vwma_20,dcm_20_20,relative_volume,ichimoku_conversionline,ichimoku_baseline,ichimoku_leadingspana,ichimoku_leadingspanb,ichimoku_leadingspana_lead26,ichimoku_leadingspanb_lead26,ichimoku_laggingspan,ITS_9,IKS_26,ISA_9,ISB_26,change_1w_percent
2023-03-30,20.28,21.16,18.5,19.0,19.57,303953400,5948975944.8,20.392000000000003,17.426,,,,,,,19.441755829903983,18.01584705075446,17.03963636363636,,,,,,,,22.23670370370371,,63.419600018889994,,,,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.58606625396736,,0.19999999999999998,0,17.58606625396736,,,,,18.405,,,,,,10.9,18.405,,,,9.636468551644551
2023-03-31,18.68,19.38,17.1,17.1,17.9,138895500,2485951659.0,20.0,17.951,,,,,,,18.661170553269322,17.812325483920134,17.05061157024793,,,,,,,,20.2092962962963,,50.84018166651587,,,,5.250000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.78,0.02,1,23.78,,,,,19.055,,,,,,10.0,19.055,,,,-10.283315844700935
2023-04-03,16.66,17.15,15.39,15.49,16.02,160039600,2563994431.6,18.906,18.197,,,,,,,17.60411370217955,17.296253154160105,16.76686401202103,16.74076923076923,,,,,,,17.608148148148157,,42.50530362470866,,,,2.460000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6464,0.04,0,23.6464,,,,,19.585,,,,,,9.99,19.585,,,,-26.09732824427481
2023-04-04,15.35,15.96,14.18,15.12,14.81,144605600,2141608936.0,17.41,18.276,,,,,,,16.776075801453032,16.812641342124525,16.46743419165357,16.50923076923077,,,,,,,15.423851851851856,,40.715621652166824,35.87194491917971,,,0.7899999999999991,,,,,,,,,,,,,,,,,,,,-66.61538461538463,,,,,,,,,,,,,,,,23.316144,0.06,0,23.316144,,,,,18.98,,,,,,9.33,18.98,,,,-33.09734513274337
2023-04-05,15.12,16.63,15.02,16.63,16.12,142595400,2298923038.8,16.668,18.363,,,,,,,16.727383867635353,16.772054377207965,16.496991611352918,16.526483516483516,,,,,,,14.598777777777778,56.69066225716442,50.615795405219735,39.56225073959827,,2.007789349330779,0.8699999999999992,,41.64074572800566,28.02854392304204,,41.64074572800566,28.02854392304204,0.0,64.28571428571428,64.28571428571428,64.28571428571428,0.0,,,,,,,,,-59.93294216261526,,,,,,,,,,,,,,,,22.76797536,0.06,0,22.76797536,,,,,18.98,,,,,,9.4,18.98,,,,-18.239921337266473
2023-04-06,16.8,17.47,14.99,15.0,16.0,240477000,3846429615.0,15.868,18.130000000000003,,,,,,,16.151589245090236,16.378264515606194,16.22481131837966,16.30841444270016,,,,,,,14.36348148148148,50.130460143266504,41.820520354512865,36.140538212617614,,2.0580585316766844,-2.3299999999999983,,40.644036197129886,24.43303361183997,,40.644036197129886,24.43303361183997,0.0,57.14285714285714,57.14285714285714,57.14285714285714,0.0,30.592418205782987,,30.592418205782987,,,,,,-81.67441860465117,,,,,,,,,,,,,,,,22.252696838400002,0.06,0,22.252696838400002,,,,,18.98,,,,,,9.92,18.98,,,,-21.052631578947366
2023-04-07,15.09,15.57,14.5,15.17,15.11,103543100,1564329154.8,15.482,17.741000000000003,,,,,,,15.824392830060159,16.10976128991593,16.033027442310633,16.145783808028707,,,,,,,14.493518518518519,50.770311038015066,43.02515301458319,34.96623464514051,,1.9564342992441919,-3.889999999999999,,38.35775341907128,25.63463934702028,,38.35775341907128,25.63463934702028,0.0,50.0,50.0,50.0,0.0,22.901713077577856,,22.901713077577856,,,,,,-89.6875,,,,,,,,,,,,,,,,21.768335028096,0.06,0,21.768335028096,,,,,18.98,,,,,,10.24,18.98,,,,-11.286549707602344
2023-04-10,15.19,15.29,14.71,14.71,14.93,65110320,971836636.32,15.325999999999999,17.116,,,,,,,15.45292855337344,15.798703225490167,15.792476998254152,15.940671835453177,,,,,,,14.510555555555555,48.9405033581333,40.385390899116466,34.279336129580315,,1.8191778012313642,-6.25,,37.13824883679592,24.819639578730293,,37.13824883679592,24.819639578730293,71.42857142857143,42.85714285714286,-28.57142857142857,42.85714285714286,71.42857142857143,11.386304909560728,21.626812064307188,11.386304909560728,21.626812064307188,,,,,-94.47916666666666,,,,,,,,,,,,,,,,21.31303492641024,0.06,0,21.31303492641024,,,,,18.98,,,,,,9.8,18.98,,,,-5.035506778566812
2023-04-11,14.76,14.83,13.73,14.06,14.24,85768070,1221337316.8,15.113999999999999,16.262,,,,,,,14.988619035582293,15.412324730936797,15.47748118038976,15.672004430388439,,,,,,,14.244333333333335,46.395925894948405,36.675813487804156,33.488949531216186,,1.7494352299041611,-8.540000000000001,,34.87371966035321,28.73862255654746,,34.87371966035321,28.73862255654746,100.0,35.71428571428571,-64.28571428571429,35.71428571428571,100.0,6.3723051409618625,13.553441042700149,6.3723051409618625,13.553441042700149,,,,,-96.71641791044776,,,,,,,,,,,,,,,,20.885052830825625,0.08,0,20.885052830825625,,,,,17.445,,,,,,9.83,17.445,,,,-7.0105820105820005
2023-04-12,14.1,14.91,13.93,14.46,14.48,96303420,1394955038.7,14.680000000000001,15.674000000000001,16.139,,,,,,14.812412690388197,15.200697012950842,15.292484602137074,15.498860940332948,16.139,,,,,,14.067444444444448,48.18144245377028,40.59348186083799,35.186747810814,-50.747161204636726,1.676677650255514,-5.879999999999999,,33.39745592280248,27.150263714547133,,33.39745592280248,27.150263714547133,92.85714285714286,28.57142857142857,-64.28571428571429,28.57142857142857,92.85714285714286,5.356032338308463,7.704880796277018,5.356032338308463,7.704880796277018,,,,,-92.7363184079602,-0.23193588626145328,10.222731243427155,16.139,22.055268756572843,73.31642303206945,0.35810313315003933,16.139,16.139,22.055268756572843,,,,,,,20.312648604359577,0.08,0,20.312648604359577,,18.399640774002513,17.28,0.6676075223268726,16.555,,,,,,9.87,16.555,,,,-13.048707155742623
