date,open,high,low,close,Ağırlıklı Ortalama,Miktar,volume,sma_5,sma_10,sma_20,sma_21,sma_30,sma_50,sma_100,sma_200,ema_5,ema_8,ema_10,ema_13,ema_20,ema_21,ema_30,ema_50,ema_100,ema_200,hma_9,rsi_14,rsi_7,mfi_14,cci_20,atr_14,momentum_10,ADX_14,DMP_14,DMN_14,adx_14,positivedirectionalindicator_14,negativedirectionalindicator_14,AROOND_14,AROONU_14,AROONOSC_14,aroonu_14,aroond_14,STOCHk_14_3_3,STOCHd_14_3_3,stoch_k,stoch_d,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,stochrsi_k,stochrsi_d,williamspercentr_14,cmf_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBM_20_2,bbm_20_2,bbu_20_2,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,macd_line,macd_signal,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,psar,vwap,vwma_20,dcm_20_20,relative_volume,ichimoku_conversionline,ichimoku_baseline,ichimoku_leadingspana,ichimoku_leadingspanb,ichimoku_leadingspana_lead26,ichimoku_leadingspanb_lead26,ichimoku_laggingspan,ITS_9,IKS_26,ISA_9,ISB_26,change_1w_percent
2023-04-13,3.46,3.46,3.46,3.46,3.46,206333,714943.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,,,,,,,,,,,,3.88,,,,,
2023-04-14,3.81,3.81,3.81,3.81,3.81,814267,3102357.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,0.04,0,3.46,,,,,,,,,,,3.92,,,,,
2023-04-17,4.19,4.19,4.19,4.19,4.19,1283500,5379148.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,0.06,0,3.46,,,,,,,,,,,3.97,,,,,
2023-04-18,4.61,4.61,4.61,4.61,4.61,6190033,28523672.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5038,,0.08,0,3.5038,,,,,,,,,,,4.11,,,,,
2023-04-19,5.07,5.07,5.01,5.07,5.06,200431400,1015050751.96,4.228,,,,,,,,4.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.592296,,0.1,0,3.592296,,,,,,,,,,,4.16,,,,,
2023-04-20,4.9,5.18,4.56,4.56,4.84,359884400,1742333537.63,4.448,,,,,,,,4.338666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7400664000000003,,0.12000000000000001,0,3.7400664000000003,,,,,,,,,,,4.58,,,,,31.79190751445087
2023-04-24,4.54,5.02,4.52,5.02,4.89,363340400,1775077723.78,4.69,,,,,,,,4.565777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.912858432,,0.12000000000000001,0,3.912858432,,,,,,,,,,,4.8,,,,,31.75853018372703
2023-04-25,5.07,5.44,4.94,5.06,5.26,430791700,2267226561.68,4.864,,,,,,,,4.730518518518519,4.4725,,,,,,,,,,,77.1524807822638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06491542016,,0.14,0,4.06491542016,,,,,,,,,,,4.77,,,,,20.763723150357972
2023-04-26,5.06,5.26,4.72,5.06,5.01,366315800,1833912431.65,4.954,,,,,,,,4.840345679012346,4.603055555555556,,,,,,,,,,,77.15248078226381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2574272613376,,0.14,0,4.2574272613376,,,,,4.45,,,,,,4.94,4.45,,,,9.76138828633404
2023-04-27,5.04,5.56,4.88,5.56,5.27,235990300,1244506646.56,5.052,4.64,,,,,,,5.080230452674897,4.81570987654321,4.640000000000001,,,,,,,,,,83.85310278169807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.422987444750336,,0.16,0,4.422987444750336,,,,,4.685,,,,,,4.97,4.685,,,,9.664694280078878
2023-04-28,5.78,6.11,5.4,5.56,5.67,477246800,2706962939.47,5.252,4.85,,,,,,,5.240153635116599,4.981107681755829,4.807272727272727,,,,,,,,5.532962962962963,,83.85310278169807,,,,2.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.604909453590282,,0.18,0,4.604909453590282,,,,,5.15,,,,,,4.82,5.15,,,,21.92982456140351
2023-05-02,5.58,5.79,5.03,5.13,5.52,274226500,1512488033.96,5.274,4.981999999999999,,,,,,,5.203435756744399,5.014194863587867,4.86595041322314,,,,,,,,5.545185185185184,,62.42342314146589,,,,1.3199999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.875825751944031,,0.18,0,4.875825751944031,,,,,5.3149999999999995,,,,,,4.93,5.3149999999999995,,,,2.1912350597609542
2023-05-03,5.1,5.1,4.62,4.62,4.66,250650100,1168748831.79,5.186,5.025,,,,,,,5.008957171162933,4.926596005012786,4.821232156273478,4.7469230769230775,,,,,,,5.273259259259258,,46.115685378969,,,,0.4299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,0.02,1,6.11,,,,,5.3149999999999995,,,,,,4.71,5.3149999999999995,,,,-8.695652173913038
2023-05-04,4.51,4.94,4.47,4.56,4.71,145559800,685049542.34,5.086,5.02,,,,,,,4.859304780775289,4.845130226121055,4.77373540058739,4.7202197802197805,,,,,,,4.873222222222221,,44.519354689439425,58.11540642215381,,,-0.05000000000000071,,,,,,,,,,,,,,,,,,,,-58.49056603773587,,,,,,,,,,,,,,,,6.0802000000000005,0.04,0,6.0802000000000005,,,,,5.29,,,,,,4.79,5.29,,,,-9.881422924901184
2023-05-05,4.58,4.59,4.14,4.16,4.3,130186300,559909144.63,4.806,4.929,,,,,,,4.626203187183526,4.692879064760821,4.662147145935138,4.640188383045526,,,,,,,4.415074074074074,46.747282532025125,35.07576896693765,56.45767308897311,,0.5382265486637059,-0.9100000000000001,,32.08196400352619,31.10167149449163,,32.08196400352619,31.10167149449163,0.0,71.42857142857143,71.42857142857143,71.42857142857143,0.0,,,,,,,,,-84.78260869565217,,,,,,,,,,,,,,,,6.015792,0.06,0,6.015792,,,,,5.125,,,,,,4.56,5.125,,,,-25.179856115107903
2023-05-08,4.17,4.4,4.05,4.2,4.24,87104300,368965975.41,4.534,4.892999999999999,,,,,,,4.484135458122351,4.583350383702861,4.578120392128749,4.577304328324737,,,,,,,4.096074074074074,47.54862253108589,36.643691920188964,55.4289197596089,,0.5181888924107039,-0.35999999999999943,,29.775179979311584,30.714303207166882,,29.775179979311584,30.714303207166882,0.0,64.28571428571428,64.28571428571428,64.28571428571428,0.0,21.336126221556743,,21.336126221556743,,,,,,-92.71844660194174,,,,,,,,,,,,,,,,5.903244480000001,0.08,0,5.903244480000001,,,,,5.08,,,,,,4.56,5.08,,,,-24.460431654676253
2023-05-09,4.2,4.22,3.82,3.84,4.02,79701600,320029819.56,4.276,4.775,,,,,,,4.2694236387482345,4.41816140954667,4.443916684468976,4.47197513856406,,,,,,,3.8427777777777776,41.49642708747292,29.231341409205882,54.611143036907684,,0.5060328762555654,-1.1799999999999997,,27.35442820303307,32.892007024076186,,27.35442820303307,32.892007024076186,100.0,57.14285714285714,-42.85714285714286,57.14285714285714,100.0,7.790769049273648,,7.790769049273648,,,,,,-99.12663755458514,,,,,,,,,,,,,,,,5.7549849216,0.1,0,5.7549849216,,,,,4.965,,,,,,4.68,4.965,,,,-25.14619883040936
2023-05-10,3.74,4.0,3.59,3.8,3.84,89531570,344072509.46,4.112,4.648999999999999,,,,,,,4.112949092498823,4.280792207425188,4.326840923656436,4.375978690197766,,,,,,,3.6750370370370375,40.87389293623521,28.484430930715853,53.73564320034497,,0.49645658460388536,-1.2599999999999998,,25.101705943809332,34.80305658198436,,25.101705943809332,34.80305658198436,100.0,50.0,-50.0,50.0,100.0,5.496083058935483,11.540992776588624,5.496083058935483,11.540992776588624,,,,,-91.66666666666667,,,,,,,,,,,,,,,,5.56148642944,0.12000000000000001,0,5.56148642944,,,,,4.85,,,,,,4.6,4.85,,,,-17.74891774891776
2023-05-11,3.72,3.98,3.59,3.76,3.81,77533800,295047897.86,3.9519999999999995,4.519,,,,,,,3.9952993949992157,4.165060605775146,4.223778937537084,4.2879817344552285,,,,,,,3.5842222222222215,40.22402856996412,27.659881102611607,50.211766969716535,,0.4861329123043863,-1.2999999999999998,,23.148830692924633,32.095430733516515,,23.148830692924633,32.095430733516515,100.0,42.85714285714286,-57.14285714285714,42.85714285714286,100.0,5.317575841593307,6.201475983267479,5.317575841593307,6.201475983267479,,,,,-93.25396825396825,,,,,,,,,,,,,,,,5.324908057907201,0.12000000000000001,0,5.324908057907201,,,,,4.85,,,,,,4.41,4.85,,,,-17.543859649122805
