date,open,high,low,close,Ağırlıklı Ortalama,Miktar,volume,sma_5,sma_10,sma_20,sma_21,sma_30,sma_50,sma_100,sma_200,ema_5,ema_8,ema_10,ema_13,ema_20,ema_21,ema_30,ema_50,ema_100,ema_200,hma_9,rsi_14,rsi_7,mfi_14,cci_20,atr_14,momentum_10,ADX_14,DMP_14,DMN_14,adx_14,positivedirectionalindicator_14,negativedirectionalindicator_14,AROOND_14,AROONU_14,AROONOSC_14,aroonu_14,aroond_14,STOCHk_14_3_3,STOCHd_14_3_3,stoch_k,stoch_d,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,stochrsi_k,stochrsi_d,williamspercentr_14,cmf_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBM_20_2,bbm_20_2,bbu_20_2,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,macd_line,macd_signal,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,psar,vwap,vwma_20,dcm_20_20,relative_volume,ichimoku_conversionline,ichimoku_baseline,ichimoku_leadingspana,ichimoku_leadingspanb,ichimoku_leadingspana_lead26,ichimoku_leadingspanb_lead26,ichimoku_laggingspan,ITS_9,IKS_26,ISA_9,ISB_26,change_1w_percent
2022-01-17,2088.53,2102.97,2083.55,2085.76,9.48,3852415000,36505392082.04,2067.916,2039.449,,,,,,,2065.498310013718,2046.5601560356654,2034.851909090909,,,,,,,,2087.8601851851854,,100.0,,,,159.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.047181488415,,0.14,0,1995.047181488415,,,,,2028.855,,,,,,2017.46,2028.855,,,,1.985174754053487
2022-01-18,2082.81,2086.27,1979.83,1979.83,8.52,4150695000,35372642010.2,2054.676,2041.0729999999999,,,,,,,2036.942206675812,2031.7312324721843,2024.8479256198345,,,,,,,,2060.119222222222,,35.91884035576491,,,,16.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.97,0.02,1,2102.97,,,,,2040.315,,,,,,2016.03,2040.315,,,,-3.2355341808282367
2022-01-19,1978.78,2043.99,1959.4,2042.08,9.09,4919945000,44708996518.72,2050.25,2044.752,,,,,,,2038.6548044505416,2034.0309585894765,2027.9810300525917,2026.389230769231,,,,,,,2037.177740740741,,55.47868868544782,,,,36.789999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.97,0.04,0,2102.97,,,,,2031.185,,,,,,1851.38,2031.185,,,,-1.0720808444877217
2022-01-20,2056.21,2065.84,1984.43,2014.21,8.77,5447907000,47790821669.59,2038.962,2045.4180000000001,,,,,,,2030.5065363003614,2029.6263011251485,2025.4772064066658,2024.649340659341,,,,,,,2015.537814814815,,47.849824666687915,67.59414977437145,,,6.660000000000082,,,,,,,,,,,,,,,,,,,,-37.265933327735254,,,,,,,,,,,,,,,,2097.2272,0.04,0,2097.2272,,,,,2031.185,,,,,,1952.4,2031.185,,,,-2.725714147731395
2022-01-21,2008.05,2021.14,1986.53,2011.16,9.82,3146605000,30905447706.6,2026.6079999999997,2043.202,,,,,,,2024.0576908669077,2025.5226786528933,2022.8740779690902,2022.722291993721,,,,,,,2004.1723703703701,53.48876701519396,47.02423343584201,63.54425737243796,,52.987459093069575,-22.159999999999854,,23.2836605593649,24.895089313720785,,23.2836605593649,24.895089313720785,0.0,71.42857142857143,71.42857142857143,71.42857142857143,0.0,,,,,,,,,-51.65119549929666,,,,,,,,,,,,,,,,2091.7141119999997,0.04,0,2091.7141119999997,,,,,2031.185,,,,,,1946.19,2031.185,,,,-2.9798401296715182
2022-01-24,2004.87,2013.1,1910.29,1910.29,9.29,4236165000,39335621783.22,1991.514,2029.7150000000001,,,,,,,1986.1351272446052,1999.915416730028,2002.4042456110735,2006.6605359946182,,,,,,,1971.0844814814811,37.03689522163204,28.23052080379015,56.68067327985262,,58.29131742459464,-134.87000000000012,,18.911976273003944,34.144239326258955,,18.911976273003944,34.144239326258955,100.0,64.28571428571428,-35.71428571428572,64.28571428571428,100.0,37.027623724322694,,37.027623724322694,,,,,,-100.0,,,,,,,,,,,,,,,,2086.42154752,0.06,0,2086.42154752,,,,,2006.6299999999999,,,,,,1969.91,2006.6299999999999,,,,-8.412760816201303
2022-01-25,1927.82,1953.33,1880.18,1945.07,10.5,2649416000,27813092273.12,1984.562,2019.6190000000001,,,,,,,1972.4467514964035,1987.7275463455771,1991.979837318151,1997.8618879953872,,,,,,,1940.0054074074071,43.490821010069574,38.17080489518542,51.518896052504324,,59.81956920652218,-100.96000000000004,,16.53336994730695,35.02688003682107,,16.53336994730695,35.02688003682107,100.0,57.14285714285714,-42.85714285714286,57.14285714285714,100.0,25.824962453000122,,25.824962453000122,,,,,,-70.87391714170298,,,,,,,,,,,,,,,,2075.8536546687997,0.08,0,2075.8536546687997,,,,,1991.5749999999998,,,,,,1986.09,1991.5749999999998,,,,-1.7557062980154803
2022-01-26,1951.17,1975.25,1945.97,1951.17,10.99,2140896000,23530181165.76,1966.3799999999999,2008.3149999999998,,,,,,,1965.3545009976024,1979.603647157671,1984.559866896669,1991.1916182817606,,,,,,,1921.9938148148149,44.56410302417869,39.87477802339456,50.59853826865927,,56.86394431826566,-113.03999999999996,,19.502322643504687,33.173087466138846,,19.502322643504687,33.173087466138846,92.85714285714286,50.0,-42.85714285714286,50.0,92.85714285714286,20.330056705118427,27.727547627480416,20.330056705118427,27.727547627480416,,,,,-68.13591274294174,,,,,,,,,,,,,,,,2060.199762295296,0.08,0,2060.199762295296,,,,,1991.5749999999998,,,,,,2023.29,1991.5749999999998,,,,-4.4518334247433895
2022-01-27,1920.21,1997.69,1913.54,1997.69,11.06,2538194000,28060546892.08,1963.0760000000002,2001.0190000000002,,,,,,,1976.1330006650683,1983.6228366781886,1986.9471638245473,1992.1199585272234,,,,,,,1935.0127407407406,52.04454747032989,51.7145227268113,49.84205024710409,,59.51002110395498,-72.96000000000004,,16.828010879530723,33.90881092668825,,16.828010879530723,33.90881092668825,85.71428571428572,42.85714285714286,-42.85714285714286,42.85714285714286,85.71428571428572,37.91163577060613,28.022218309574896,37.91163577060613,28.022218309574896,,,,,-47.2552628035369,,,,,,,,,,,,,,,,2045.7981813116721,0.08,0,2045.7981813116721,,,,,1991.5749999999998,,,,,,1990.75,1991.5749999999998,,,,-0.8201726731572156
2022-01-28,2006.79,2019.43,1976.68,1983.18,9.99,2827847000,28238563423.14,1957.48,1992.0440000000003,2007.7915,,,,,,1978.4820004433789,1983.52442852748,1986.2622249473566,1990.8428215947629,2007.7915,,,,,,1960.213703703704,49.78785624788425,48.256588284005474,49.165791297000254,-20.720268211906912,57.92519820659961,-89.74999999999977,,19.20257000403644,31.542415445475022,,19.20257000403644,31.542415445475022,78.57142857142857,35.71428571428571,-42.85714285714286,35.71428571428571,78.57142857142857,43.61356733545796,33.95175327039417,43.61356733545796,33.95175327039417,,,,,-53.76812244714748,0.06231108993493313,1908.92448805466,2007.7915,2106.6585119453403,9.84833454522943,0.3755322957792692,2007.7915,2007.7915,2106.6585119453403,,,,,,,2032.5487268067384,0.08,0,2032.5487268067384,,2012.4367521485738,1983.8799999999999,0.8325677758712354,1983.225,,,,,,1997.33,1983.225,,,,-1.39123689810855
